directon,region,floor,house_price,zone,house_name,meters,xiaoqu,area 
西        ,广安门,低楼层（29层）,6000,1室0厅1卫,整租·朗琴园1室0厅西,59㎡,朗琴园,西城
北        ,草桥,低楼层（24层）,4690,1室1厅1卫,整租·玺萌鹏苑1室1厅北,33㎡,玺萌鹏苑,丰台
南        ,大兴其它,高楼层（20层）,3200,1室1厅1卫,整租·鹿海园五里1室1厅南,60㎡,鹿海园五里,大兴
南        ,甜水园,高楼层（5层）,6060,1室1厅1卫,整租·六里屯东里1室1厅南,36㎡,六里屯东里,朝阳
南        ,海淀北部新区,中楼层（8层）,4500,1室1厅1卫,整租·保利西山林语1室1厅南,49㎡,保利西山林语,海淀
南        ,玉泉营,中楼层（6层）,4500,1室1厅1卫,整租·金丰园1室1厅南,51㎡,金丰园,丰台
南        ,崇文门,中楼层（7层）,5200,1室0厅1卫,整租·兴隆都市馨园1室0厅南,28㎡,兴隆都市馨园,东城
东 北        ,通州其它,低楼层（18层）,3500,1室1厅1卫,整租·润枫领尚1室1厅东/北,56㎡,润枫领尚,通州
南 北        ,青塔,低楼层（34层）,4600,2室1厅1卫,整租·广安﹒康馨家园2室1厅南/北,83㎡,广安﹒康馨家园,丰台
东        ,四季青,中楼层（14层）,6000,1室0厅1卫,整租·绿波漫板1室0厅东,57㎡,绿波漫板,海淀
南        ,石佛营,中楼层（6层）,5790,1室1厅1卫,整租·石佛营西里小区1室1厅南,45㎡,石佛营西里小区,朝阳
南        ,劲松,高楼层（4层）,5630,1室1厅1卫,整租·农光南路1室1厅南,44㎡,农光南路,朝阳
南        ,广安门,低楼层（6层）,4630,1室1厅1卫,整租·车站西街15号院1室1厅南,39㎡,车站西街15号院,西城
南        ,宋家庄,地下室,420,1室0厅0卫,整租·政馨园一区1室0厅南,30㎡,政馨园一区,丰台
南        ,苹果园,低楼层（6层）,3000,2室1厅1卫,整租·射击家属院2室1厅南,50㎡,射击家属院,石景山
南        ,青塔,低楼层（6层）,4490,1室1厅1卫,整租·同馨家园1室1厅南,40㎡,同馨家园,丰台
南        ,十里堡,高楼层（6层）,5700,2室1厅1卫,整租·十里堡北里2室1厅南,53㎡,十里堡北里,朝阳
北        ,广安门,高楼层（26层）,4460,1室1厅1卫,整租·荣丰20081室1厅北,26㎡,荣丰2008,西城
东        ,芍药居,中楼层（18层）,5000,2室1厅1卫,整租·芍药居4号院2室1厅东,75㎡,芍药居4号院,朝阳
南        ,北工大,中楼层（6层）,5590,1室1厅1卫,整租·磨房北里1室1厅南,41㎡,磨房北里,朝阳
南        ,定福庄,高楼层（5层）,3700,1室1厅1卫,整租·定福庄北里2号院1室1厅南,42㎡,定福庄北里2号院,朝阳
南        ,双桥,高楼层（5层）,5430,2室1厅1卫,整租·双柳巷2室1厅南,51㎡,双柳巷,朝阳
南        ,甘家口,高楼层（5层）,3200,1室1厅1卫,整租·甘家口小区1室1厅南,15㎡,甘家口小区,海淀
北        ,玉泉路,中楼层（14层）,2300,3室1厅1卫,整租·铁建大院3室1厅北,86㎡,铁建大院,海淀
北        ,西三旗,低楼层（18层）,5190,1室1厅1卫,整租·SOCO公社1室1厅北,44㎡,SOCO公社,海淀
南 北        ,顺义城,高楼层（6层）,2600,3室1厅1卫,整租·港馨家园东区3室1厅南/北,112㎡,港馨家园东区,顺义
西        ,广安门,高楼层（24层）,6360,1室1厅1卫,整租·远见名苑1室1厅西,58㎡,远见名苑,西城
南 北        ,潘家园,地下室（6层）,5000,2室1厅1卫,整租·松榆西里2室1厅南/北,60㎡,松榆西里,朝阳
东        ,西北旺,高楼层（10层）,4000,1室0厅1卫,整租·芳怡园1室0厅东,43㎡,芳怡园,海淀
东        ,海淀北部新区,中楼层（14层）,5190,1室1厅1卫,整租·大牛坊二期1室1厅东,54㎡,大牛坊二期,海淀
南 北        ,北关,高楼层（6层）,2600,2室1厅1卫,整租·通惠小区2室1厅南/北,55㎡,通惠小区,通州
西        ,海淀北部新区,中楼层（10层）,5360,1室1厅1卫,整租·六里屯五区1室1厅西,45㎡,六里屯五区,海淀
南        ,良乡,中楼层（7层）,1800,1室1厅1卫,整租·西潞园四里1室1厅南,48㎡,西潞园四里,房山
南        ,公主坟,低楼层（6层）,5690,1室1厅1卫,整租·翠微北里1室1厅南,41㎡,翠微北里,海淀
南        ,潘家园,低楼层（18层）,5690,1室1厅1卫,整租·华威北里1室1厅南,45㎡,华威北里,朝阳
东        ,亚运村,低楼层（6层）,6090,1室1厅1卫,整租·慧忠里1室1厅东,45㎡,慧忠里,朝阳
南 北        ,定福庄,高楼层（27层）,5800,2室1厅1卫,整租·泰福苑D3区2室1厅南/北,86㎡,泰福苑D3区,朝阳
南        ,安宁庄,中楼层（6层）,5560,1室1厅1卫,整租·安宁里1室1厅南,42㎡,安宁里,海淀
南        ,万寿路,中楼层（24层）,5330,1室1厅1卫,整租·万寿路1号院1室1厅南,47㎡,万寿路1号院,海淀
西        ,新宫,低楼层（15层）,4590,1室1厅1卫,整租·南庭新苑南区1室1厅西,51㎡,南庭新苑南区,丰台
南 北        ,大兴其它,低楼层（6层）,3200,1室1厅1卫,整租·鹿海园三里1室1厅南/北,56㎡,鹿海园三里,大兴
东        ,西北旺,中楼层（10层）,4500,1室0厅1卫,整租·芳怡园1室0厅东,40㎡,芳怡园,海淀
西        ,花乡,低楼层（14层）,4700,1室1厅1卫,整租·银地家园1室1厅西,67㎡,银地家园,丰台
东        ,清河,低楼层（6层）,5530,1室1厅1卫,整租·永泰东里1室1厅东,47㎡,永泰东里,海淀
东北        ,大望路,低楼层（21层）,6060,1室1厅1卫,整租·CBD传奇1室1厅东北,37㎡,CBD传奇,朝阳
南 北        ,九棵树(家乐福),高楼层（5层）,3600,2室2厅1卫,整租·蓝调沙龙东区2室2厅南/北,98㎡,蓝调沙龙东区,通州
南        ,清河,高楼层（6层）,4090,1室1厅1卫,整租·水木天成1室1厅南,47㎡,水木天成,海淀
北        ,甘露园,中楼层（15层）,5760,1室1厅1卫,整租·天天朝阳1室1厅北,45㎡,天天朝阳,朝阳
北        ,马连道,中楼层（20层）,4760,1室1厅1卫,整租·茶贸国际中心1室1厅北,40㎡,茶贸国际中心,西城
北        ,中央别墅区,中楼层（11层）,5630,1室1厅1卫,整租·京旺家园1室1厅北,59㎡,京旺家园,朝阳
东        ,长阳,地下室,800,1室0厅0卫,整租·长阳半岛怡和路8号院1室0厅东,20㎡,长阳半岛怡和路8号院,房山
南 北        ,九棵树(家乐福),高楼层（5层）,3600,2室2厅1卫,整租·蓝调沙龙东区2室2厅南/北,98㎡,蓝调沙龙东区,通州
南        ,CBD,高楼层（4层）,5500,1室0厅1卫,整租·光华里社区1室0厅南,27㎡,光华里社区,朝阳
西        ,北大地,低楼层（19层）,4500,2室1厅1卫,整租·正阳小区2室1厅西,72㎡,正阳小区,丰台
南 北        ,良乡,高楼层（6层）,2300,2室1厅1卫,整租·四合巷小区2室1厅南/北,65㎡,四合巷小区,房山
北        ,六里桥,低楼层（24层）,5330,1室1厅1卫,整租·橙色年代1室1厅北,53㎡,橙色年代,海淀
南        ,清河,中楼层（6层）,5860,1室1厅1卫,整租·毛纺厂南小区1室1厅南,42㎡,毛纺厂南小区,海淀
南        ,马连洼,高楼层（10层）,5790,1室1厅1卫,整租·柳浪家园南里1室1厅南,48㎡,柳浪家园南里,海淀
北        ,清河,高楼层（28层）,5560,1室1厅1卫,整租·燕清源1室1厅北,40㎡,燕清源,海淀
南        ,芍药居,低楼层（5层）,3900,3室1厅1卫,整租·芍药居5号院3室1厅南,36㎡,芍药居5号院,朝阳
南        ,天宁寺,高楼层（5层）,5590,1室1厅1卫,整租·鸭子桥北里1室1厅南,36㎡,鸭子桥北里,西城
东南 南        ,北大地,中楼层（6层）,3000,1室1厅1卫,整租·西幸福街1室1厅东南/南,42㎡,西幸福街,丰台
南        ,定福庄,中楼层（6层）,5030,1室1厅1卫,整租·金星小区1室1厅南,41㎡,金星小区,朝阳
南        ,潘家园,低楼层（6层）,5760,1室1厅1卫,整租·松榆西里1室1厅南,46㎡,松榆西里,朝阳
南        ,西三旗,高楼层（6层）,5700,2室1厅1卫,整租·悦秀园2室1厅南,76㎡,悦秀园,海淀
南        ,马连道,中楼层（7层）,5090,1室1厅1卫,整租·红莲南里1室1厅南,43㎡,红莲南里,西城
南        ,菜户营,高楼层（11层）,4500,1室0厅1卫,整租·万润风景1室0厅南,46㎡,万润风景,丰台
西        ,东花市,高楼层（6层）,5990,1室1厅1卫,整租·东花市北里中区1室1厅西,48㎡,东花市北里中区,东城
西        ,鼓楼大街,高楼层（6层）,2900,1室0厅1卫,整租·新悦家园1室0厅西,35㎡,新悦家园,昌平
东        ,立水桥,高楼层（21层）,5160,1室1厅1卫,整租·明天第一城7号院1室1厅东,35㎡,明天第一城7号院,朝阳
东 西        ,五棵松,高楼层（6层）,5700,2室1厅1卫,整租·金沟河2号院2室1厅东/西,56㎡,金沟河2号院,海淀
南        ,常营,中楼层（23层）,5160,1室1厅1卫,整租·常楹公元自由派1室1厅南,37㎡,常楹公元自由派,朝阳
南        ,天通苑,低楼层（29层）,4000,2室1厅1卫,整租·天通苑北一区2室1厅南,93㎡,天通苑北一区,昌平
南        ,田村,低楼层（7层）,4000,1室1厅1卫,整租·西木小区1室1厅南,30㎡,西木小区,海淀
南        ,南邵,低楼层（23层）,3300,1室1厅1卫,整租·路劲世界城一期1室1厅南,61㎡,路劲世界城一期,昌平
东 西 北        ,滨河西区,地下室（6层）,2600,2室2厅1卫,整租·葡东小区2室2厅东/西/北,86㎡,葡东小区,门头沟
南 北        ,五里店,高楼层（6层）,2700,2室1厅1卫,整租·丰西北里2室1厅南/北,59㎡,丰西北里,丰台
北        ,立水桥,高楼层（20层）,5990,1室1厅1卫,整租·明天第一城8号院1室1厅北,49㎡,明天第一城8号院,朝阳
东        ,北苑,高楼层（18层）,5390,1室1厅1卫,整租·乐想汇1室1厅东,49㎡,乐想汇,朝阳
东        ,双桥,低楼层（22层）,5060,1室1厅1卫,整租·金隅康惠园1室1厅东,54㎡,金隅康惠园,朝阳
南 北        ,天通苑,高楼层（5层）,4000,2室2厅1卫,整租·都市芳园丽湖园2室2厅南/北,91㎡,都市芳园丽湖园,昌平
南 北        ,古城,低楼层（6层）,2500,1室1厅1卫,整租·十万坪1室1厅南/北,18㎡,十万坪,石景山
西        ,清河,高楼层（6层）,4300,1室1厅1卫,整租·永泰东里1室1厅西,49㎡,永泰东里,海淀
东        ,甜水园,高楼层（12层）,5600,1室1厅1卫,整租·秀水园1室1厅东,42㎡,秀水园,朝阳
西南        ,潞苑,高楼层（27层）,2500,2室1厅1卫,整租·K2清水湾2室1厅西南,82㎡,K2清水湾,通州
南 北        ,李桥,高楼层（7层）,1900,1室1厅1卫,整租·樱花园二区1室1厅南/北,36㎡,樱花园二区,顺义
南 北        ,通州其它,低楼层（12层）,3300,2室1厅1卫,整租·富力尚悦居2室1厅南/北,75㎡,富力尚悦居,通州
南        ,甘露园,中楼层（6层）,4800,2室1厅1卫,整租·甘露园南里2室1厅南,61㎡,甘露园南里,朝阳
南        ,德胜门,高楼层（6层）,5990,1室1厅1卫,整租·德胜里一区1室1厅南,38㎡,德胜里一区,西城
南 北        ,CBD,地下室（6层）,4500,2室1厅1卫,整租·光辉南里2室1厅南/北,58㎡,光辉南里,朝阳
北        ,清河,低楼层（18层）,5730,1室1厅1卫,整租·海清园1室1厅北,60㎡,海清园,海淀
南        ,中关村,高楼层（4层）,4300,1室0厅0卫,整租·科育小区1室0厅南,18㎡,科育小区,海淀
北        ,广安门,中楼层（6层）,5890,2室1厅1卫,整租·车站西街15号院2室1厅北,56㎡,车站西街15号院,西城
南        ,东坝,中楼层（29层）,5000,2室2厅1卫,整租·金隅悦和园2室2厅南,78㎡,金隅悦和园,朝阳
南        ,马家堡,高楼层（6层）,4990,1室1厅1卫,整租·马家堡西里1室1厅南,45㎡,马家堡西里,丰台
南        ,门头沟其它,高楼层（6层）,2300,2室1厅1卫,整租·惠泽家园2室1厅南,69㎡,惠泽家园,门头沟
东        ,北苑,低楼层（25层）,5990,1室1厅1卫,整租·北苑家园绣菊园南区1室1厅东,52㎡,北苑家园绣菊园南区,朝阳
南        ,良乡,中楼层（7层）,1800,1室1厅1卫,整租·西潞园四里1室1厅南,48㎡,西潞园四里,房山
西        ,广安门,低楼层（16层）,5430,1室1厅1卫,整租·荣丰20081室1厅西,40㎡,荣丰2008,西城
东        ,甜水园,高楼层（12层）,5600,1室1厅1卫,整租·秀水园1室1厅东,42㎡,秀水园,朝阳
西        ,西三旗,低楼层（16层）,5490,1室1厅1卫,整租·SOCO公社1室1厅西,46㎡,SOCO公社,海淀
西        ,马家堡,低楼层（12层）,4000,1室1厅1卫,整租·嘉园三里1室1厅西,51㎡,嘉园三里,丰台
南        ,垡头,中楼层（6层）,5330,1室1厅1卫,整租·金蝉里1室1厅南,41㎡,金蝉里,朝阳
东        ,方庄,中楼层（30层）,4200,1室1厅1卫,整租·gogo新世代1室1厅东,46㎡,gogo新世代,丰台
西 北        ,鼓楼大街,高楼层（5层）,2500,1室1厅1卫,整租·北环里小区1室1厅西/北,43㎡,北环里小区,昌平
南        ,小西天,地下室（6层）,4700,1室1厅1卫,整租·志强园1室1厅南,42㎡,志强园,海淀
南        ,劲松,高楼层（12层）,4800,1室1厅1卫,整租·农光里1室1厅南,51㎡,农光里,朝阳
西南        ,西三旗,低楼层（20层）,5500,2室1厅1卫,整租·育新花园2室1厅西南,77㎡,育新花园,海淀
东 西        ,东坝,低楼层（6层）,5000,2室1厅1卫,整租·朝阳新城三区2室1厅东/西,86㎡,朝阳新城三区,朝阳
南        ,十八里店,低楼层（27层）,4700,2室1厅1卫,整租·鸿博家园B区2室1厅南,76㎡,鸿博家园B区,朝阳
南 北        ,双桥,中楼层（5层）,4000,2室1厅1卫,整租·双桥东路6号院2室1厅南/北,61㎡,双桥东路6号院,朝阳
南 北        ,苹果园,高楼层（7层）,4300,2室1厅1卫,整租·海特花园小区2室1厅南/北,73㎡,海特花园小区,石景山
南        ,菜户营,中楼层（6层）,5290,1室1厅1卫,整租·鸭子桥路1室1厅南,37㎡,鸭子桥路,西城
南        ,常营,中楼层（23层）,5490,1室1厅1卫,整租·常楹公元自由派1室1厅南,37㎡,常楹公元自由派,朝阳
东        ,马连道,高楼层（6层）,5890,1室1厅1卫,整租·红莲南里1室1厅东,61㎡,红莲南里,西城
南 北        ,天通苑,高楼层（7层）,3500,1室2厅1卫,整租·天通苑东二区1室2厅南/北,205㎡,天通苑东二区,昌平
南        ,方庄,中楼层（25层）,5790,1室1厅1卫,整租·10AM新坐标1室1厅南,45㎡,10AM新坐标,朝阳
南 北        ,黄村北,低楼层（7层）,2800,1室1厅1卫,整租·金惠园三里南区1室1厅南/北,62㎡,金惠园三里南区,大兴
西        ,北苑,中楼层（18层）,5230,1室1厅1卫,整租·乐想汇1室1厅西,53㎡,乐想汇,朝阳
南 西        ,清河,地下室（15层）,2700,1房间1卫,整租·高巢1房间南/西,50㎡,高巢,海淀
西        ,常营,高楼层（17层）,6190,1室1厅2卫,整租·北京像素北区1室1厅西,46㎡,北京像素北区,朝阳
南 西        ,玉泉路,高楼层（16层）,2500,3室1厅1卫,整租·复兴路46号院3室1厅南/西,78㎡,复兴路46号院,海淀
南 北        ,北关,高楼层（6层）,2600,2室1厅1卫,整租·通惠小区2室1厅南/北,55㎡,通惠小区,通州
南        ,良乡,中楼层（7层）,1800,1室1厅1卫,整租·西潞园四里1室1厅南,48㎡,西潞园四里,房山
西南        ,潞苑,高楼层（27层）,2500,2室1厅1卫,整租·K2清水湾2室1厅西南,82㎡,K2清水湾,通州
西        ,清河,高楼层（6层）,4300,1室1厅1卫,整租·永泰东里1室1厅西,49㎡,永泰东里,海淀
西 北        ,鼓楼大街,高楼层（5层）,2500,1室1厅1卫,整租·北环里小区1室1厅西/北,43㎡,北环里小区,昌平
东北        ,奥林匹克公园,低楼层（32层）,5990,1室1厅1卫,整租·天畅园1室1厅东北,50㎡,天畅园,朝阳
南 北        ,红庙,地下室（6层）,4200,2室1厅1卫,整租·红庙北里2室1厅南/北,50㎡,红庙北里,朝阳
南        ,双桥,低楼层（6层）,5290,1室1厅1卫,整租·双柳新居1室1厅南,60㎡,双柳新居,朝阳
南 北        ,宣武门,高楼层（11层）,5900,2室0厅1卫,整租·宣武门外东大街2室0厅南/北,45㎡,宣武门外东大街,西城
南        ,欢乐谷,低楼层（18层）,6030,1室1厅1卫,整租·官悦欣园B区1室1厅南,59㎡,官悦欣园B区,朝阳
南 西        ,玉泉路,高楼层（16层）,2500,3室1厅1卫,整租·复兴路46号院3室1厅南/西,78㎡,复兴路46号院,海淀
