floor,meters,zone,xiaoqu,directon,area,house_name,region,house_price 
低楼层（21层）,85㎡,2室1厅1卫,朝阳新城六区,南        ,朝阳,整租·朝阳新城六区2室1厅南,东坝,5000
中楼层（6层）,55㎡,2室1厅1卫,环科院,南 北        ,朝阳,整租·环科院2室1厅南/北,北苑,5300
中楼层（18层）,77㎡,2室1厅1卫,定福庄西街,南 北        ,朝阳,整租·定福庄西街2室1厅南/北,定福庄,5600
低楼层（28层）,30㎡,1室0厅1卫,弘善家园,北        ,朝阳,整租·弘善家园1室0厅北,潘家园,4300
中楼层（5层）,62㎡,2室1厅1卫,延静里,南 北        ,朝阳,整租·延静里2室1厅南/北,甜水园,6000
高楼层（6层）,50㎡,1室1厅1卫,马坡花园一区,南 北        ,顺义,整租·马坡花园一区1室1厅南/北,马坡,2300
低楼层（3层）,53㎡,2室1厅1卫,葛村西里,南 北        ,丰台,整租·葛村西里2室1厅南/北,玉泉营,4000
高楼层（13层）,89㎡,2室1厅1卫,仁和花园二区,南 北        ,顺义,整租·仁和花园二区2室1厅南/北,顺义城,3000
低楼层（6层）,10㎡,1室0厅1卫,稻香园甲,南        ,海淀,整租·稻香园甲1室0厅南,苏州桥,3200
低楼层（6层）,51㎡,2室1厅1卫,北沙滩6号院,东北        ,朝阳,整租·北沙滩6号院2室1厅东北,南沙滩,6000
中楼层（4层）,48㎡,2室1厅1卫,广宁村,南        ,石景山,整租·广宁村2室1厅南,苹果园,3200
中楼层（5层）,56㎡,2室1厅1卫,高杨树北里,南 北        ,朝阳,整租·高杨树北里2室1厅南/北,东坝,4000
中楼层（6层）,89㎡,2室1厅1卫,葛布店东里,南 北        ,通州,整租·葛布店东里2室1厅南/北,果园,3500
低楼层（6层）,51㎡,1室1厅1卫,石榴园北里小区,南 北        ,丰台,整租·石榴园北里小区1室1厅南/北,刘家窑,4300
低楼层（6层）,59㎡,2室1厅1卫,五街满井胡同,南 北        ,昌平,整租·五街满井胡同2室1厅南/北,鼓楼大街,2900
高楼层（15层）,59㎡,2室1厅1卫,永达逸家,西        ,海淀,整租·永达逸家2室1厅西,田村,5500
高楼层（19层）,58㎡,1室1厅1卫,清上园,西北        ,海淀,整租·清上园1室1厅西北,安宁庄,5300
低楼层（11层）,55㎡,1室1厅1卫,柏林爱乐一期,东 西        ,朝阳,整租·柏林爱乐一期1室1厅东/西,常营,5000
高楼层（18层）,51㎡,1室1厅1卫,石榴园北里小区,南        ,丰台,整租·石榴园北里小区1室1厅南,刘家窑,4600
低楼层（1层）,11㎡,1室0厅1卫,北沟沿,南        ,东城,整租·北沟沿1室0厅南,东四,3500
中楼层（28层）,29㎡,1室0厅1卫,北欧印象,东        ,西城,整租·北欧印象1室0厅东,马连道,3800
中楼层（6层）,38㎡,1室1厅1卫,三间房南里7号院,南        ,朝阳,整租·三间房南里7号院1室1厅南,定福庄,3800
低楼层（15层）,94㎡,2室1厅1卫,柏林爱乐四期,南 北        ,朝阳,整租·柏林爱乐四期2室1厅南/北,常营,6000
高楼层（6层）,37㎡,2室1厅1卫,天恒旭辉7号院,西        ,大兴,整租·天恒旭辉7号院2室1厅西,天宫院南,1800
高楼层（12层）,52㎡,1室1厅1卫,苹果派,北        ,朝阳,整租·苹果派1室1厅北,常营,5300
高楼层（6层）,45㎡,1室1厅1卫,西革新里110号院,东        ,东城,整租·西革新里110号院1室1厅东,永定门,4000
高楼层（6层）,66㎡,2室1厅1卫,黄村西里,南 北        ,大兴,整租·黄村西里2室1厅南/北,黄村中,3100
低楼层（28层）,42㎡,1室1厅1卫,燕清源,南        ,海淀,整租·燕清源1室1厅南,清河,4900
高楼层（6层）,68㎡,2室2厅1卫,桃花岛,南 北        ,通州,整租·桃花岛2室2厅南/北,梨园,3100
低楼层（18层）,60㎡,2室1厅1卫,海特花园小区,东        ,石景山,整租·海特花园小区2室1厅东,苹果园,4200
中楼层（6层）,50㎡,2室1厅1卫,新村二里,南        ,丰台,整租·新村二里2室1厅南,玉泉营,4000
低楼层（24层）,36㎡,1室0厅1卫,兴隆家园,北        ,朝阳,整租·兴隆家园1室0厅北,高碑店,4600
中楼层（11层）,60㎡,2室1厅1卫,苹果派,南        ,朝阳,整租·苹果派2室1厅南,常营,6000
低楼层（28层）,60㎡,1室0厅1卫,土星园,北        ,朝阳,整租·土星园1室0厅北,西坝河,5600
中楼层（6层）,57㎡,2室1厅1卫,甘露园南里,东南        ,朝阳,整租·甘露园南里2室1厅东南,甘露园,5500
中楼层（10层）,44㎡,1室0厅1卫,树村丽景苑,西        ,海淀,整租·树村丽景苑1室0厅西,马连洼,5100
高楼层（8层）,91㎡,2室1厅1卫,保利西山林语,南 北        ,海淀,整租·保利西山林语2室1厅南/北,海淀北部新区,6000
低楼层（11层）,58㎡,1室1厅1卫,加州水郡三期,东北        ,房山,整租·加州水郡三期1室1厅东北,长阳,2600
高楼层（7层）,34㎡,1室0厅1卫,清秀园北区,北        ,昌平,整租·清秀园北区1室0厅北,东关,2800
低楼层（6层）,60㎡,2室1厅1卫,万源南里,东 西        ,丰台,整租·万源南里2室1厅东/西,旧宫,3200
低楼层（1层）,19㎡,1室0厅1卫,北下洼子胡同,南        ,东城,整租·北下洼子胡同1室0厅南,地安门,2800
低楼层（24层）,48㎡,1室1厅1卫,农光里,南        ,朝阳,整租·农光里1室1厅南,劲松,4800
高楼层（6层）,41㎡,1室1厅1卫,五里店南里,东 西        ,丰台,整租·五里店南里1室1厅东/西,五里店,2800
低楼层（6层）,35㎡,1室1厅1卫,五里店南里,南 北        ,丰台,整租·五里店南里1室1厅南/北,五里店,3200
高楼层（7层）,80㎡,2室1厅1卫,潞河中学北街26号院,东 西        ,通州,整租·潞河中学北街26号院2室1厅东/西,万达,3600
中楼层（6层）,84㎡,2室1厅1卫,徐辛庄,南 北        ,通州,整租·徐辛庄2室1厅南/北,通州其它,2500
低楼层（20层）,42㎡,1室0厅1卫,融科钧廷,南        ,通州,整租·融科钧廷1室0厅南,马驹桥,2500
高楼层（5层）,46㎡,1室1厅1卫,甘露家园,南        ,朝阳,整租·甘露家园1室1厅南,甘露园,4500
低楼层（15层）,73㎡,1室1厅1卫,九洲溪雅苑二区,东南        ,房山,整租·九洲溪雅苑二区1室1厅东南,长阳,2600
高楼层（6层）,43㎡,1室1厅1卫,万柳园小区,南 北        ,丰台,整租·万柳园小区1室1厅南/北,玉泉营,4300
中楼层（6层）,67㎡,2室1厅1卫,建材城东二里,南 北        ,海淀,整租·建材城东二里2室1厅南/北,西三旗,4800
中楼层（27层）,77㎡,2室1厅1卫,大峪小白楼,南 北        ,门头沟,整租·大峪小白楼2室1厅南/北,大峪,2600
低楼层（6层）,62㎡,2室1厅1卫,电信小区,南 北        ,海淀,整租·电信小区2室1厅南/北,军博,5500
中楼层（12层）,57㎡,1室0厅1卫,上东上层,东 南        ,朝阳,整租·上东上层1室0厅东/南,东坝,4500
低楼层（11层）,48㎡,1室0厅1卫,佳和宜园,南        ,顺义,整租·佳和宜园1室0厅南,马坡,2200
高楼层（6层）,65㎡,2室1厅1卫,玉桥南里,南 北        ,通州,整租·玉桥南里2室1厅南/北,玉桥,3000
高楼层（6层）,49㎡,2室1厅1卫,新桥路小区,南 北        ,门头沟,整租·新桥路小区2室1厅南/北,大峪,2500
低楼层（1层）,15㎡,1室0厅1卫,西仓门胡同,东        ,东城,整租·西仓门胡同1室0厅东,东四,3500
地下室（6层）,66㎡,2室1厅1卫,黑山北小街11号院,南 北        ,门头沟,整租·黑山北小街11号院2室1厅南/北,大峪,1800
高楼层（6层）,41㎡,1室1厅1卫,动物园宿舍,南        ,海淀,整租·动物园宿舍1室1厅南,白石桥,5300
中楼层（6层）,52㎡,1室1厅1卫,育新花园,南        ,海淀,整租·育新花园1室1厅南,西三旗,4800
中楼层（6层）,100㎡,2室2厅1卫,久敬佳园一区,南 北        ,丰台,整租·久敬佳园一区2室2厅南/北,和义,4200
中楼层（26层）,34㎡,1室1厅1卫,荣丰2008,南        ,西城,整租·荣丰20081室1厅南,广安门,4200
高楼层（6层）,40㎡,1室1厅1卫,南平里,南        ,朝阳,整租·南平里1室1厅南,首都机场,2500
高楼层（6层）,56㎡,1室1厅1卫,宏福园,南        ,大兴,整租·宏福园1室1厅南,西红门,3400
低楼层（20层）,60㎡,1室1厅1卫,东泽园,东        ,朝阳,整租·东泽园1室1厅东,东坝,4200
高楼层（6层）,57㎡,2室1厅1卫,北苑3号院,南 北        ,朝阳,整租·北苑3号院2室1厅南/北,北苑,5500
低楼层（6层）,50㎡,2室1厅1卫,三虎桥,南 北        ,海淀,整租·三虎桥2室1厅南/北,紫竹桥,5500
高楼层（23层）,33㎡,1室0厅1卫,国融国际,北        ,亦庄开发区,整租·国融国际1室0厅北,亦庄,3500
低楼层（21层）,89㎡,2室1厅1卫,朝阳新城六区,南        ,朝阳,整租·朝阳新城六区2室1厅南,东坝,5200
低楼层（6层）,51㎡,2室1厅1卫,宋庄路,东 西        ,丰台,整租·宋庄路2室1厅东/西,宋家庄,4600
高楼层（6层）,95㎡,2室1厅1卫,港馨家园西区,南 北        ,顺义,整租·港馨家园西区2室1厅南/北,顺义城,3100
中楼层（5层）,55㎡,2室0厅1卫,冷冻机械厂宿舍,南        ,通州,整租·冷冻机械厂宿舍2室0厅南,九棵树(家乐福),2700
低楼层（6层）,50㎡,1室1厅1卫,安外大街3号院,西        ,东城,整租·安外大街3号院1室1厅西,安定门,4900
低楼层（10层）,70㎡,1室2厅1卫,奥林匹克花园三期,南 北        ,朝阳,整租·奥林匹克花园三期1室2厅南/北,东坝,4500
高楼层（6层）,58㎡,2室1厅1卫,十里堡东里,东 西        ,朝阳,整租·十里堡东里2室1厅东/西,十里堡,5200
高楼层（6层）,60㎡,2室1厅1卫,蔚园,南 北        ,丰台,整租·蔚园2室1厅南/北,青塔,4300
中楼层（6层）,48㎡,1室1厅1卫,西革新里110号院,南        ,东城,整租·西革新里110号院1室1厅南,永定门,4100
低楼层（23层）,73㎡,1室1厅1卫,格调,西南        ,西城,整租·格调1室1厅西南,马连道,5500
低楼层（6层）,40㎡,1室1厅1卫,南十里居,南        ,朝阳,整租·南十里居1室1厅南,朝阳公园,5200
低楼层（6层）,54㎡,2室1厅1卫,新华街一里,南 北        ,丰台,整租·新华街一里2室1厅南/北,看丹桥,4200
中楼层（6层）,81㎡,2室1厅1卫,艺苑西里,南 北        ,通州,整租·艺苑西里2室1厅南/北,果园,3500
地下室（6层）,60㎡,2室1厅1卫,农光东里,南 北        ,朝阳,整租·农光东里2室1厅南/北,劲松,5300
低楼层（4层）,42㎡,1室1厅1卫,小营东路5号院,北        ,海淀,整租·小营东路5号院1室1厅北,清河,4400
中楼层（7层）,96㎡,2室1厅1卫,温泉东里,南 北        ,朝阳,整租·温泉东里2室1厅南/北,双桥,5000
低楼层（6层）,69㎡,2室1厅1卫,民园小区,南 北        ,昌平,整租·民园小区2室1厅南/北,沙河,3800
低楼层（6层）,53㎡,2室1厅1卫,潘家园小区,南 北        ,朝阳,整租·潘家园小区2室1厅南/北,潘家园,5600
高楼层（21层）,87㎡,2室1厅1卫,北街家园六区,西        ,昌平,整租·北街家园六区2室1厅错层西,沙河,3800
低楼层（17层）,51㎡,1室1厅1卫,珠江罗马嘉园西区,北        ,朝阳,整租·珠江罗马嘉园西区1室1厅北,朝青,6000
高楼层（6层）,57㎡,2室1厅1卫,花园闸小区,南 北        ,朝阳,整租·花园闸小区2室1厅南/北,定福庄,4500
低楼层（6层）,33㎡,1室1厅1卫,西辛南区,南        ,顺义,整租·西辛南区1室1厅南,顺义城,3200
地下室（6层）,16㎡,1室0厅0卫,翠微路平台村,南        ,海淀,整租·翠微路平台村1室0厅南,公主坟,2500
低楼层（5层）,60㎡,2室1厅1卫,铁建大院,南 北        ,海淀,整租·铁建大院2室1厅南/北,玉泉路,5200
高楼层（7层）,87㎡,2室2厅1卫,温泉花园B区,南 北        ,昌平,整租·温泉花园B区2室2厅南/北,北七家,3400
低楼层（6层）,43㎡,1室1厅1卫,酒仙桥二街坊,东 南        ,朝阳,整租·酒仙桥二街坊1室1厅东/南,酒仙桥,5000
高楼层（11层）,92㎡,2室1厅1卫,悦廷,南 北        ,亦庄开发区,整租·悦廷2室1厅南/北,亦庄开发区其它,4200
中楼层（14层）,39㎡,1室0厅1卫,美然动力A2区,南 北        ,朝阳,整租·美然动力A2区1室0厅南/北,定福庄,4200
高楼层（6层）,57㎡,2室1厅1卫,城建宿舍,南 北        ,丰台,整租·城建宿舍2室1厅南/北,青塔,4200
低楼层（24层）,59㎡,1室1厅1卫,柏林爱乐二期,西北        ,朝阳,整租·柏林爱乐二期1室1厅西北,常营,5800
中楼层（20层）,86㎡,2室1厅1卫,杨闸新村,南        ,朝阳,整租·杨闸新村2室1厅南,管庄,5600
中楼层（6层）,41㎡,1室1厅1卫,和平里五区,西南        ,东城,整租·和平里五区1室1厅西南,和平里,5300
高楼层（6层）,91㎡,2室1厅1卫,翠屏南里,南 北        ,通州,整租·翠屏南里2室1厅南/北,九棵树(家乐福),3500
中楼层（3层）,60㎡,2室1厅1卫,东高地,南        ,丰台,整租·东高地2室1厅南,和义,3400
高楼层（4层）,58㎡,1室1厅1卫,友谊社区,南        ,海淀,整租·友谊社区1室1厅南,苏州桥,5500
地下室（6层）,55㎡,2室1厅1卫,万寿路12号院,南 北        ,海淀,整租·万寿路12号院2室1厅南/北,公主坟,4800
高楼层（30层）,24㎡,1室0厅1卫,世纪金色嘉园,南        ,丰台,整租·世纪金色嘉园1室0厅南,北京南站,3700
高楼层（6层）,68㎡,1室1厅1卫,锦华园,南 北        ,大兴,整租·锦华园1室1厅南/北,黄村火车站,3200
高楼层（5层）,15㎡,1室0厅1卫,古城南路,东        ,石景山,整租·古城南路1室0厅东,古城,2200
高楼层（6层）,38㎡,1室1厅1卫,垡头西里一区,南        ,朝阳,整租·垡头西里一区1室1厅南,垡头,3500
高楼层（6层）,53㎡,1室1厅1卫,绿岛苑东区,西南        ,朝阳,整租·绿岛苑东区1室1厅西南,定福庄,3700
高楼层（6层）,65㎡,2室1厅1卫,管庄西里,南 北        ,朝阳,整租·管庄西里2室1厅南/北,管庄,4800
低楼层（28层）,83㎡,2室1厅1卫,弘善家园,西北        ,朝阳,整租·弘善家园2室1厅西北,潘家园,5700
低楼层（16层）,59㎡,2室1厅1卫,南庭新苑北区,东 北        ,丰台,整租·南庭新苑北区2室1厅东/北,新宫,4400
中楼层（6层）,57㎡,2室1厅1卫,安宁里,东 西        ,海淀,整租·安宁里2室1厅东/西,安宁庄,4500
中楼层（14层）,45㎡,1室1厅1卫,青年公寓,南 北        ,石景山,整租·青年公寓1室1厅南/北,苹果园,3600
中楼层（9层）,43㎡,1室0厅1卫,弘善家园,南        ,朝阳,整租·弘善家园1室0厅南,潘家园,4500
低楼层（6层）,44㎡,1室1厅1卫,兴政西里,南        ,大兴,整租·兴政西里1室1厅南,黄村中,2600
高楼层（6层）,59㎡,1室2厅1卫,慧忠里,东 西        ,朝阳,整租·慧忠里1室2厅东/西,亚运村,6000
中楼层（17层）,48㎡,1室1厅1卫,椿树园,东        ,西城,整租·椿树园1室1厅东,宣武门,5500
中楼层（6层）,66㎡,2室1厅1卫,管庄西里,东 西        ,朝阳,整租·管庄西里2室1厅东/西,管庄,4400
高楼层（6层）,52㎡,2室1厅1卫,八角北路,南 北        ,石景山,整租·八角北路2室1厅南/北,八角,4000
高楼层（6层）,136㎡,1室0厅1卫,星岛嘉园,南        ,亦庄开发区,整租·星岛嘉园1室0厅南,亦庄,4200
高楼层（6层）,68㎡,2室2厅1卫,桃花岛,南 北        ,通州,整租·桃花岛2室2厅南/北,梨园,3300
高楼层（6层）,92㎡,2室1厅1卫,南太平庄北巷,南 北        ,朝阳,整租·南太平庄北巷2室1厅南/北,高碑店,5000
高楼层（16层）,57㎡,1室1厅1卫,翠微中里,西        ,海淀,整租·翠微中里1室1厅西,公主坟,5600
高楼层（6层）,52㎡,2室1厅1卫,松榆里,南 北        ,朝阳,整租·松榆里2室1厅南/北,潘家园,5600
高楼层（6层）,57㎡,2室1厅1卫,车道沟南里,东 西        ,海淀,整租·车道沟南里2室1厅东/西,紫竹桥,6000
低楼层（6层）,47㎡,1室1厅1卫,松榆西里,东 西        ,朝阳,整租·松榆西里1室1厅东/西,潘家园,4300
低楼层（26层）,24㎡,1室0厅1卫,荣丰2008,南        ,西城,整租·荣丰20081室0厅南,广安门,3600
低楼层（18层）,50㎡,1室1厅1卫,定福庄西街,东        ,朝阳,整租·定福庄西街1室1厅东,定福庄,4100
低楼层（6层）,66㎡,2室1厅1卫,金荣园,南 北        ,大兴,整租·金荣园2室1厅南/北,西红门,3000
