house_name,directon,xiaoqu,house_price,meters,region,floor,area,zone 
整租·凯盛家园1室1厅南,南        ,凯盛家园,4200,60㎡,海淀北部新区,高楼层（14层）,海淀,1室1厅1卫
整租·建欣苑四里2室1厅南/北,南 北        ,建欣苑四里,4700,66㎡,大红门,高楼层（6层）,丰台,2室1厅1卫
整租·双龙南里2室1厅东/西,东 西        ,双龙南里,5500,60㎡,华威桥,低楼层（6层）,朝阳,2室1厅1卫
整租·奥林匹克花园三期1室2厅南/北,南 北        ,奥林匹克花园三期,4500,70㎡,东坝,低楼层（10层）,朝阳,1室2厅1卫
整租·长丰园二区1室1厅南/北,南 北        ,长丰园二区,2800,38㎡,科技园区,高楼层（7层）,大兴,1室1厅1卫
整租·苹果派1室1厅北,北        ,苹果派,5300,52㎡,常营,高楼层（12层）,朝阳,1室1厅1卫
整租·10AM新坐标1室0厅东,东        ,10AM新坐标,4500,46㎡,方庄,中楼层（29层）,朝阳,1室0厅1卫
整租·南厂住宅西区2室1厅南/北,南 北        ,南厂住宅西区,1800,54㎡,南口,高楼层（6层）,昌平,2室1厅1卫
整租·车公庄北里1室1厅东,东        ,车公庄北里,5500,34㎡,车公庄,中楼层（5层）,西城,1室1厅1卫
整租·酒仙桥十街坊2室1厅南,南        ,酒仙桥十街坊,5100,50㎡,酒仙桥,低楼层（5层）,朝阳,2室1厅1卫
整租·格兰晴天2室2厅南/北,南 北        ,格兰晴天,3300,80㎡,玉桥,高楼层（6层）,通州,2室2厅1卫
整租·松榆西里1室1厅东,东        ,松榆西里,4600,46㎡,潘家园,高楼层（6层）,朝阳,1室1厅1卫
整租·安华里社区2室1厅西,西        ,安华里社区,4800,41㎡,安贞,高楼层（14层）,朝阳,2室1厅1卫
整租·晓月苑二里2室1厅南/北,南 北        ,晓月苑二里,3600,70㎡,卢沟桥,高楼层（6层）,丰台,2室1厅1卫
整租·强佑清河新城1室0厅南,南        ,强佑清河新城,4800,32㎡,清河,高楼层（18层）,海淀,1室0厅1卫
整租·五里店南里1室1厅南/北,南 北        ,五里店南里,3200,35㎡,五里店,低楼层（6层）,丰台,1室1厅1卫
整租·绿岛苑东区1室1厅西南,西南        ,绿岛苑东区,3900,53㎡,定福庄,高楼层（6层）,朝阳,1室1厅1卫
整租·三丰里小区1室1厅北,北        ,三丰里小区,5500,57㎡,朝阳门外,低楼层（6层）,朝阳,1室1厅1卫
整租·朝阳旺角3室1厅南/北,南 北        ,朝阳旺角,5900,113㎡,双桥,高楼层（6层）,朝阳,3室1厅1卫
整租·五里店南里2室1厅南/北,南 北        ,五里店南里,3700,55㎡,五里店,高楼层（6层）,丰台,2室1厅1卫
整租·西革新里110号院1室1厅南,南        ,西革新里110号院,4100,48㎡,永定门,中楼层（6层）,东城,1室1厅1卫
整租·万柳园小区1室1厅南/北,南 北        ,万柳园小区,4300,43㎡,玉泉营,高楼层（6层）,丰台,1室1厅1卫
整租·青塔秀园2室1厅南/北,南 北        ,青塔秀园,4100,63㎡,青塔,高楼层（6层）,丰台,2室1厅1卫
整租·农光里1室1厅南,南        ,农光里,4800,48㎡,劲松,低楼层（24层）,朝阳,1室1厅1卫
整租·高井2室1厅南,南        ,高井,3000,55㎡,石景山其它,中楼层（5层）,石景山,2室1厅1卫
整租·10AM新坐标1室0厅南,南        ,10AM新坐标,4500,35㎡,方庄,高楼层（29层）,朝阳,1室0厅1卫
整租·阿尔法社区三期2室1厅南/北,南 北        ,阿尔法社区三期,3200,63㎡,九棵树(家乐福),高楼层（6层）,通州,2室1厅1卫
整租·六里桥北里1室1厅南,南        ,六里桥北里,4200,37㎡,六里桥,低楼层（6层）,丰台,1室1厅1卫
整租·芳园里2室1厅南/北,南 北        ,芳园里,6000,53㎡,酒仙桥,高楼层（6层）,朝阳,2室1厅1卫
整租·南华小区2室1厅南/北,南 北        ,南华小区,4700,65㎡,马家堡,高楼层（6层）,丰台,2室1厅1卫
整租·模式口南里2室1厅南/北,南 北        ,模式口南里,4000,62㎡,苹果园,高楼层（6层）,石景山,2室1厅1卫
整租·花家地小区1室1厅南,南        ,花家地小区,5000,42㎡,望京,高楼层（6层）,朝阳,1室1厅1卫
整租·大峪小白楼2室1厅南/北,南 北        ,大峪小白楼,2600,77㎡,大峪,中楼层（27层）,门头沟,2室1厅1卫
整租·蔚园2室1厅南/北,南 北        ,蔚园,4300,60㎡,青塔,高楼层（6层）,丰台,2室1厅1卫
整租·万柳园小区2室1厅东/西,东 西        ,万柳园小区,4500,56㎡,玉泉营,中楼层（6层）,丰台,2室1厅1卫
整租·潞河中学北街26号院2室1厅东/西,东 西        ,潞河中学北街26号院,3600,80㎡,万达,高楼层（7层）,通州,2室1厅1卫
整租·广渠家园1室1厅东,东        ,广渠家园,5500,51㎡,广渠门,低楼层（29层）,东城,1室1厅1卫
整租·康家园1室1厅南,南        ,康家园,4500,41㎡,甘露园,高楼层（6层）,朝阳,1室1厅1卫
整租·世纪金色嘉园1室0厅南,南        ,世纪金色嘉园,3700,24㎡,北京南站,高楼层（30层）,丰台,1室0厅1卫
整租·永达逸家2室1厅西,西        ,永达逸家,5500,59㎡,田村,高楼层（15层）,海淀,2室1厅1卫
整租·柏林爱乐二期1室0厅西,西        ,柏林爱乐二期,4500,46㎡,常营,中楼层（11层）,朝阳,1室0厅1卫
整租·华龙美树1室0厅北,北        ,华龙美树,4300,37㎡,管庄,高楼层（19层）,朝阳,1室0厅1卫
整租·展春园1室1厅南,南        ,展春园,5500,42㎡,五道口,高楼层（6层）,海淀,1室1厅1卫
整租·花家地小区2室1厅西南/东北,西南 东北        ,花家地小区,6000,56㎡,望京,高楼层（6层）,朝阳,2室1厅1卫
整租·定福庄西街1室1厅南,南        ,定福庄西街,4400,43㎡,定福庄,高楼层（6层）,朝阳,1室1厅1卫
整租·明光村小区1室1厅南,南        ,明光村小区,6000,46㎡,西直门,低楼层（18层）,海淀,1室1厅1卫
整租·北街家园六区2室1厅错层西,西        ,北街家园六区,3800,87㎡,沙河,高楼层（21层）,昌平,2室1厅1卫
整租·十里堡东里2室1厅东/西,东 西        ,十里堡东里,5200,58㎡,十里堡,高楼层（6层）,朝阳,2室1厅1卫
整租·秀水园1室1厅南,南        ,秀水园,5400,61㎡,甜水园,中楼层（14层）,朝阳,1室1厅1卫
整租·新桥路小区2室1厅南/北,南 北        ,新桥路小区,2500,49㎡,大峪,高楼层（6层）,门头沟,2室1厅1卫
整租·青年公寓1室1厅南,南        ,青年公寓,5200,42㎡,皂君庙,高楼层（17层）,海淀,1室1厅1卫
整租·西营前街2室1厅西北,西北        ,西营前街,3200,59㎡,万达,低楼层（6层）,通州,2室1厅1卫
整租·石榴园南里小区1室1厅南,南        ,石榴园南里小区,4500,49㎡,刘家窑,高楼层（6层）,丰台,1室1厅1卫
整租·马连洼1号院1室1厅南,南        ,马连洼1号院,5500,44㎡,上地,中楼层（6层）,海淀,1室1厅1卫
整租·电信小区2室1厅南/北,南 北        ,电信小区,5500,62㎡,军博,低楼层（6层）,海淀,2室1厅1卫
整租·武圣东里2室1厅东/西,东 西        ,武圣东里,5800,54㎡,劲松,中楼层（6层）,朝阳,2室1厅1卫
整租·莲水怡园2室1厅复式南/北,南 北        ,莲水怡园,4000,91㎡,马驹桥,高楼层（6层）,亦庄开发区,2室1厅1卫
整租·世豪花园2室1厅南,南        ,世豪花园,4200,61㎡,十八里店,低楼层（2层）,朝阳,2室1厅1卫
整租·清秀园北区1室0厅北,北        ,清秀园北区,2800,34㎡,东关,高楼层（7层）,昌平,1室0厅1卫
整租·上东上层1室0厅东/南,东 南        ,上东上层,4500,57㎡,东坝,中楼层（12层）,朝阳,1室0厅1卫
整租·翠成馨园1室1厅东,东        ,翠成馨园,4500,54㎡,垡头,低楼层（16层）,朝阳,1室1厅1卫
整租·柏林爱乐二期1室1厅东,东        ,柏林爱乐二期,5400,61㎡,常营,低楼层（24层）,朝阳,1室1厅1卫
整租·阳光南里1室1厅南,南        ,阳光南里,4800,52㎡,清河,中楼层（6层）,海淀,1室1厅1卫
整租·花家地西里三区2室1厅南,南        ,花家地西里三区,5500,52㎡,望京,高楼层（5层）,朝阳,2室1厅1卫
整租·中海城北区1室0厅北,北        ,中海城北区,5800,42㎡,成寿寺,高楼层（15层）,朝阳,1室0厅1卫
整租·三间房南里7号院1室1厅南,南        ,三间房南里7号院,3800,38㎡,定福庄,中楼层（6层）,朝阳,1室1厅1卫
整租·天坛北里2室1厅南/北,南 北        ,天坛北里,5200,44㎡,天坛,高楼层（6层）,东城,2室1厅1卫
整租·苹果派2室1厅南,南        ,苹果派,6000,60㎡,常营,中楼层（11层）,朝阳,2室1厅1卫
整租·椿树园1室1厅东,东        ,椿树园,5500,48㎡,宣武门,中楼层（17层）,西城,1室1厅1卫
整租·西山峻景2室1厅南/北,南 北        ,西山峻景,3500,81㎡,石景山其它,高楼层（6层）,石景山,2室1厅1卫
整租·南平里2室1厅南/北,南 北        ,南平里,3600,59㎡,首都机场,高楼层（6层）,朝阳,2室1厅1卫
整租·天天朝阳1室0厅西,西        ,天天朝阳,4500,38㎡,甘露园,中楼层（16层）,朝阳,1室0厅1卫
整租·潘家园东里1室1厅南,南        ,潘家园东里,4000,42㎡,潘家园,中楼层（18层）,朝阳,1室1厅1卫
整租·西潞园一里3室1厅南/北,南 北        ,西潞园一里,2700,71㎡,良乡,低楼层（6层）,房山,3室1厅1卫
整租·万年花城二期1室1厅北,北        ,万年花城二期,4700,47㎡,玉泉营,中楼层（27层）,丰台,1室1厅1卫
整租·新安里2室1厅南/北,南 北        ,新安里,2800,69㎡,黄村中,高楼层（6层）,大兴,2室1厅1卫
整租·南竺园2室1厅南/北,南 北        ,南竺园,3000,74㎡,首都机场,中楼层（6层）,顺义,2室1厅1卫
整租·新城乐居2室1厅南/北,南 北        ,新城乐居,3200,79㎡,临河里,高楼层（26层）,通州,2室1厅1卫
整租·翠微路平台村1室0厅南,南        ,翠微路平台村,2500,16㎡,公主坟,地下室（6层）,海淀,1室0厅0卫
整租·弘善家园1室0厅北,北        ,弘善家园,4300,30㎡,潘家园,低楼层（28层）,朝阳,1室0厅1卫
整租·友谊社区1室1厅南,南        ,友谊社区,5500,58㎡,苏州桥,高楼层（4层）,海淀,1室1厅1卫
整租·模式口北里1室1厅南/北,南 北        ,模式口北里,3300,49㎡,苹果园,低楼层（6层）,石景山,1室1厅1卫
整租·温泉花园B区2室1厅南/北,南 北        ,温泉花园B区,3000,81㎡,北七家,高楼层（6层）,昌平,2室1厅1卫
整租·甘露家园1室1厅南,南        ,甘露家园,4500,46㎡,甘露园,高楼层（5层）,朝阳,1室1厅1卫
整租·八角路小区1室1厅南/北,南 北        ,八角路小区,3500,34㎡,八角,中楼层（5层）,石景山,1室1厅1卫
整租·胜古北里1室1厅南,南        ,胜古北里,5800,49㎡,惠新西街,低楼层（6层）,朝阳,1室1厅1卫
整租·伟业嘉园北里2室1厅北,北        ,伟业嘉园北里,2500,87㎡,良乡,高楼层（6层）,房山,2室1厅1卫
整租·惠新东街1室1厅南,南        ,惠新东街,5300,44㎡,芍药居,低楼层（6层）,朝阳,1室1厅1卫
整租·黑山北小街11号院2室1厅南/北,南 北        ,黑山北小街11号院,1800,66㎡,大峪,地下室（6层）,门头沟,2室1厅1卫
整租·环科院2室1厅南/北,南 北        ,环科院,5300,55㎡,北苑,中楼层（6层）,朝阳,2室1厅1卫
整租·自来水宿舍楼2室1厅南/北,南 北        ,自来水宿舍楼,2900,76㎡,南邵,高楼层（6层）,昌平,2室1厅1卫
整租·车道沟南里2室1厅东/西,东 西        ,车道沟南里,6000,57㎡,紫竹桥,高楼层（6层）,海淀,2室1厅1卫
整租·安外大街3号院1室1厅西,西        ,安外大街3号院,4900,50㎡,安定门,低楼层（6层）,东城,1室1厅1卫
整租·新桥南大街1室1厅南,南        ,新桥南大街,2300,41㎡,滨河西区,高楼层（6层）,门头沟,1室1厅1卫
整租·延静里2室1厅南/北,南 北        ,延静里,6000,62㎡,甜水园,中楼层（5层）,朝阳,2室1厅1卫
整租·八家嘉苑1室1厅南,南        ,八家嘉苑,6000,45㎡,学院路,中楼层（29层）,海淀,1室1厅1卫
整租·杨闸新村2室1厅南,南        ,杨闸新村,5600,86㎡,管庄,中楼层（20层）,朝阳,2室1厅1卫
整租·体育场路26号院1室1厅南,南        ,体育场路26号院,1900,41㎡,良乡,高楼层（5层）,房山,1室1厅1卫
整租·朝阳新城六区2室1厅南,南        ,朝阳新城六区,5200,89㎡,东坝,低楼层（21层）,朝阳,2室1厅1卫
整租·花园闸小区2室1厅南/北,南 北        ,花园闸小区,4500,57㎡,定福庄,高楼层（6层）,朝阳,2室1厅1卫
整租·燕翔西里2室1厅东北,东北        ,燕翔西里,3000,46㎡,首都机场,高楼层（4层）,朝阳,2室1厅1卫
整租·八角北路2室1厅南/北,南 北        ,八角北路,4000,52㎡,八角,高楼层（6层）,石景山,2室1厅1卫
整租·慧忠里1室2厅东/西,东 西        ,慧忠里,6000,59㎡,亚运村,高楼层（6层）,朝阳,1室2厅1卫
整租·中堂1室0厅南,南        ,中堂,3000,26㎡,岳各庄,低楼层（30层）,丰台,1室0厅1卫
整租·御园E区2室1厅南,南        ,御园E区,2300,76㎡,天宫院南,高楼层（6层）,大兴,2室1厅1卫
整租·清上园2室1厅东南,东南        ,清上园,6000,63㎡,安宁庄,低楼层（19层）,海淀,2室1厅1卫
整租·翠林二里1室1厅南,南        ,翠林二里,4000,43㎡,北京南站,高楼层（6层）,丰台,1室1厅1卫
整租·北京新天地三期1室1厅东,东        ,北京新天地三期,5600,68㎡,常营,高楼层（28层）,朝阳,1室1厅1卫
整租·友谊嘉园二期2室1厅南/北,南 北        ,友谊嘉园二期,5200,75㎡,海淀北部新区,高楼层（15层）,海淀,2室1厅1卫
整租·安慧里一区1室1厅南/北,南 北        ,安慧里一区,5800,48㎡,亚运村,高楼层（18层）,朝阳,1室1厅1卫
整租·北下洼子胡同1室0厅南,南        ,北下洼子胡同,2800,19㎡,地安门,低楼层（1层）,东城,1室0厅1卫
整租·北京新天地三期2室1厅北,北        ,北京新天地三期,4700,62㎡,常营,低楼层（28层）,朝阳,2室1厅1卫
整租·翠屏南里2室1厅南/北,南 北        ,翠屏南里,3500,91㎡,九棵树(家乐福),高楼层（6层）,通州,2室1厅1卫
整租·金蝉里1室1厅南/北,南 北        ,金蝉里,4000,42㎡,垡头,高楼层（6层）,朝阳,1室1厅1卫
整租·苹果园小区二区2室1厅东南,东南        ,苹果园小区二区,4200,60㎡,苹果园,高楼层（16层）,石景山,2室1厅1卫
整租·新中西街1室0厅东,东        ,新中西街,5900,45㎡,朝阳门外,低楼层（7层）,东城,1室0厅1卫
整租·五建小区2室1厅南,南        ,五建小区,5000,52㎡,定福庄,高楼层（6层）,朝阳,2室1厅1卫
整租·和义东里二区2室1厅南/北,南 北        ,和义东里二区,3700,70㎡,和义,高楼层（6层）,丰台,2室1厅1卫
整租·晓月苑一里2室1厅南/北,南 北        ,晓月苑一里,3500,70㎡,卢沟桥,高楼层（6层）,丰台,2室1厅1卫
整租·翠林三里1室1厅西,西        ,翠林三里,3700,40㎡,北京南站,高楼层（6层）,丰台,1室1厅1卫
整租·南平里2室1厅南/北,南 北        ,南平里,3300,58㎡,首都机场,中楼层（6层）,朝阳,2室1厅1卫
整租·设计师广场1室0厅东南,东南        ,设计师广场,3800,35㎡,科技园区,中楼层（23层）,丰台,1室0厅1卫
整租·隆盛园2室2厅南/北,南 北        ,隆盛园,2400,86㎡,天宫院南,高楼层（6层）,大兴,2室2厅1卫
整租·内务部街1室1厅南/北,南 北        ,内务部街,3500,30㎡,金宝街,低楼层（1层）,东城,1室1厅0卫
整租·清源西里2室1厅南/西,南 西        ,清源西里,3300,61㎡,枣园,高楼层（6层）,大兴,2室1厅1卫
整租·弘善家园2室1厅西北,西北        ,弘善家园,5700,83㎡,潘家园,低楼层（28层）,朝阳,2室1厅1卫
整租·一品嘉园2室1厅南/北,南 北        ,一品嘉园,2800,88㎡,天宫院南,高楼层（6层）,大兴,2室1厅1卫
整租·石园东区2室1厅南/北,南 北        ,石园东区,2500,64㎡,顺义城,高楼层（6层）,顺义,2室1厅1卫
整租·太平桥西里1室1厅东,东        ,太平桥西里,4600,47㎡,太平桥,高楼层（15层）,丰台,1室1厅1卫
整租·安慧里四区1室1厅西南,西南        ,安慧里四区,5500,43㎡,亚运村,高楼层（6层）,朝阳,1室1厅1卫
整租·葛布店东里1室1厅南,南        ,葛布店东里,3000,43㎡,果园,低楼层（6层）,通州,1室1厅1卫
整租·双槐里2室1厅南/北,南 北        ,双槐里,4800,58㎡,牛街,地下室（6层）,西城,2室1厅1卫
整租·华威西里1室1厅北,北        ,华威西里,4500,51㎡,潘家园,高楼层（6层）,朝阳,1室1厅1卫
